predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Male,"During the Prothesis ( Liturgy of Preparation , at which the wine and bread are prepared on the Table of Oblation ) , the priest will bless each prosphoron as he takes it up to remove particles and place them on the diskos ( paten ) .",priest,he,1,each prosphoron,"['it', 'the diskos']",False
Male,"During the Prothesis ( Liturgy of Preparation , at which the wine and bread are prepared on the Table of Oblation ) , the priest will bless each prosphoron as he takes it up to remove particles and place them on the diskos ( paten ) .",priest,he,1,particles,['them'],False
Male,"During the Prothesis ( Liturgy of Preparation , at which the wine and bread are prepared on the Table of Oblation ) , the priest will bless each prosphoron as he takes it up to remove particles and place them on the diskos ( paten ) .",priest,he,1,the Table of Oblation ),['the diskos ( paten )'],False
Male,"If the parents were financially able , the child went even before he learned to read or write if the opportunity was present .",child,he,1,the child,['he'],True
Female,Her peasant guide fills in the family background before she completes her journey by coach .,guide,she,-1,Her,"['she', 'her']",False
Male,"The captain of the team was Michael Rasmussen , who won the climbers jersey at the 2005 and 2006 Tour de France , until he ended his career in early 2013 .",captain,he,1,he,['his'],False
Male,"He also noted that similarly "" a person , electrified by connection to a high - voltage generator , would not bleed normally if he were to cut himself ; blood would spray from the wound "" .",person,he,-1,He,"['he', 'himself']",False
Female,"On 2 November 2017 Audiencia Nacional judge Carmen Lamela remanded in custody Junqueras and seven other Catalan ministers ( Dolors Bassa , Meritxell BorrÃ s , Joaquim Forn , Carles MundÃ³ , RaÃ¼l Romeva , Josep Rull and Jordi Turull ) as she considered them a flight risk .",judge,she,-1,Audiencia Nacional,['Joaquim Forn'],False
Female,"On 2 November 2017 Audiencia Nacional judge Carmen Lamela remanded in custody Junqueras and seven other Catalan ministers ( Dolors Bassa , Meritxell BorrÃ s , Joaquim Forn , Carles MundÃ³ , RaÃ¼l Romeva , Josep Rull and Jordi Turull ) as she considered them a flight risk .",judge,she,-1,Carmen Lamela,"['RaÃ¼l Romeva', 'Josep Rull', 'Jordi Turull']",False
Male,"The author of the book is Jeff Goldberg , a sportswriter for the "" Hartford Courant "" covering the UConn women 's team from 2001 to 2006 , although on the night of the game featured in the book , he was acting as a freelance reporter for "" The Chicago Tribune "" .",author,he,-1,the book,['the book'],False
Male,"The author of the book is Jeff Goldberg , a sportswriter for the "" Hartford Courant "" covering the UConn women 's team from 2001 to 2006 , although on the night of the game featured in the book , he was acting as a freelance reporter for "" The Chicago Tribune "" .",author,he,-1,The author of the book,['he'],True
Female,"Even though she has just left her home in Joplin , Missouri , for life in the big city , the married Broadway producer she has been seeing is quick to dump her when he begins to feel she is ruining their relationship by falling in love with him .",producer,she,-1,Even,"['she', 'her', 'she', 'her', 'she']",False
Female,"Even though she has just left her home in Joplin , Missouri , for life in the big city , the married Broadway producer she has been seeing is quick to dump her when he begins to feel she is ruining their relationship by falling in love with him .",producer,she,-1,"Joplin , Missouri",['the big city'],False
Female,"Even though she has just left her home in Joplin , Missouri , for life in the big city , the married Broadway producer she has been seeing is quick to dump her when he begins to feel she is ruining their relationship by falling in love with him .",producer,she,-1,he,['him'],False
Male,The patient and his attendants can calculate their individual score and sum up the final score .,patient,his,0,The patient,['his'],True
Male,The patient and his attendants can calculate their individual score and sum up the final score .,patient,his,0,The patient and his attendants,['their'],False
Male,"SmÃ­tal was already the head coach of the Bracknell Ice Hockey Club and upon his return to the Bees , also took on the role of head coach to their senior team , Bracknell Hornets , while Cox also took on the head coach role with the Under 18 team , Bracknell Drones .",coach,his,1,SmÃ­tal,['his'],False
Female,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith .,officer,her,-1,She,['her'],False
Male,"He considered Teilhard a friend and his work in paleontology extensive and important , but expressed strongly adverse views of his contributions as scientific theorist and philosopher .",friend,his,0,a friend,['his'],True
Male,"He considered Teilhard a friend and his work in paleontology extensive and important , but expressed strongly adverse views of his contributions as scientific theorist and philosopher .",friend,his,0,He,['his'],False
Male,Ã‰ric Guirado started his career as a journalist and his interest in social issues is apparent in the documentary - style of his story - telling .,journalist,his,-1,Guirado,['his'],False
Male,Ã‰ric Guirado started his career as a journalist and his interest in social issues is apparent in the documentary - style of his story - telling .,journalist,his,-1,a journalist,"['his', 'his']",True
Male,"Whole exome sequencing results of the patient and his family ( including the mother , who died from breast cancer at age 42 ) , MMC sensitivity and in-silico prediction hint towards a possible new primary immunodeficiency due to a failure of proper homologous recombination in DNA repair .",patient,his,0,the patient,['his'],True
Male,"Whole exome sequencing results of the patient and his family ( including the mother , who died from breast cancer at age 42 ) , MMC sensitivity and in-silico prediction hint towards a possible new primary immunodeficiency due to a failure of proper homologous recombination in DNA repair .",patient,his,0,Whole,['MMC'],False
Female,Drug abuse in this population had significant impact on the health of the patient and her unborn infant .,patient,her,0,the patient,['her'],True
Male,"Array-CGH analysis revealed an interstitial 429.5 Kb duplication of chromosome 18p11.32-p11.3 containing four genes , namely : SMCHD1 , EMILIN2 , LPIN2 , and MYOM1 both in patient and his father .",patient,his,0,Array - CGH,"['Kb', 'SMCHD1', 'MYOM1']",False
Male,"He was delighted to again meet the victorious captain , Frankie Mullen , and all his old colleagues .",captain,his,1,He,['his'],False
Male,"An essential advantage of the standardized main component is that it is more easily understood by the clinical chemist and his coworkers , and it involves fewer calculation steps .",chemist,his,1,the standardized main component,"['it', 'it']",False
Male,"An essential advantage of the standardized main component is that it is more easily understood by the clinical chemist and his coworkers , and it involves fewer calculation steps .",chemist,his,1,the clinical chemist,['his'],True
Female,"Antorini was born in Jyllinge , near Copenhagen , where her mother was a teacher and her father a dairyman .",teacher,her,1,Antorini,"['her', 'her']",False
Male,Genomic DNA from the patient and his parents was extracted using standard procedures from the peripheral blood leukocytes .,patient,his,0,the patient,['his'],True
Male,Specialized examination should be performed in the presence of a pathologist or his co-workers .,pathologist,his,-1,Specialized examination,['his'],False
Male,""" concluded "" Tenacious ones , however , will be rewarded with a captivating portrait of Almond the child , whose life experiences helped produce Almond the writer and his eloquent body of literature . """,writer,his,-1,the writer,['his'],True
Female,E651V ) in STAT4 was identified in the index patient and her father .,patient,her,0,E651V,['STAT4'],False
Female,E651V ) in STAT4 was identified in the index patient and her father .,patient,her,0,the index patient,['her'],True
Female,""" Bettina "" was the name of the woman artist ( and her ranch ) that the Tom Hanks character met at the end of the film "" Cast Away "" while delivering her package .",artist,her,-1,the Tom Hanks character,['her'],False
Male,"Keibler became McMahon 's personal assistant , as well as his on - screen mistress .",assistant,his,-1,Keibler,['his'],False
Male,"It was established that misunderstanding between engine driver and his helpmate , autonomic dysfunction , individual features of character and family conflicts play the main part in the development of neurotic reactions .",driver,his,1,misunderstanding between engine driver,['his'],True
Male,"A command tank version exists , which adds stations in the turret for an officer and his communications technician along with the communications equipment necessary to command a tank company .",officer,his,1,an officer,['his'],True
Female,"After adequate treatment of the patient and her infected animals with griseofulvin and disinfection of the environment , her skin lesions resolved dramatically , with regrowth of hair .",patient,her,0,the patient,"['her', 'her']",True
Male,"In fact , there 's a Swedish story in which a farmer and his wife enter their barn an early morning and find the little grey old man brushing the floor .",farmer,his,1,a farmer,"['his', 'the little grey old man']",True
Male,"In fact , there 's a Swedish story in which a farmer and his wife enter their barn an early morning and find the little grey old man brushing the floor .",farmer,his,1,a farmer and his wife,['their'],False
Male,"Down came the painter and his pots ; the ladder broke several windows in falling , and the pots fell upon the ladies , who were painted from top to toe .",painter,his,1,the painter,['his'],True
Male,"Down came the painter and his pots ; the ladder broke several windows in falling , and the pots fell upon the ladies , who were painted from top to toe .",painter,his,1,his pots,['the pots'],False
Male,"Outside , the drug dealer and his duplicate get into a violent confrontation , and David watches as one of them murders the other .",dealer,his,1,the drug dealer,['his'],True
Male,"During his 26 years of service with the police department , he began as a patrol officer and upon his retirement was the Deputy Police Chief .",officer,his,1,his,"['he', 'his']",False
Male,"We have identified by the first time in a young patient and his only sister a familiar genetic defect of an enzyme called ACOX2 , which participates in the transformation of cholesterol into bile acids as a cause of increased serum transaminases in the absence of any other symptomatology .",patient,his,0,a young patient,['his'],True
Male,Clinton had misjudged the nature of the Pennsylvanians ' mutiny â€” the sentries seized both the agent and his guide .,agent,his,-1,misjudged,['the sentries'],False
Male,Clinton had misjudged the nature of the Pennsylvanians ' mutiny â€” the sentries seized both the agent and his guide .,agent,his,-1,the agent,['his'],True
Male,"Sanger sequencing was performed for the patient and his relatives , including the parents .",patient,his,0,the patient,['his'],True
Male,"For the occasion the artist and his work were simultaneously featured in a television , magazine , billboard and subway advertising campaign throughout Japan .",artist,his,1,the artist,['his'],True
Female,"Seated on the deck , the chief of the Woman 's Department and her fellow - workers watched the arrival of the high dignitaries of the State and city , escorted by members of the military , and by two bands of music ; one , the famous Mexican Band .",chief,her,-1,the Woman 's Department,['her'],False
Female,"After extensive counselling , the patient and her husband opted for a conservative management approach .",patient,her,0,the patient,['her'],True
Female,"This short memoir conveys a special relationship between a nurse and her patient , a 13-year-old girl who had a liver transplant .",nurse,her,1,a nurse,['her'],True
Male,"to be a Nazi has been shown with unequivocal sincerity and life - likeness , but in the scene between the Jewish professor and his son , Rudi , there was a watering down of courage .",professor,his,1,the Jewish professor,['his'],True
Male,"In his last publication , Boime details his encounter with the artist , Kamran Khavarani , and his paintings .",artist,his,1,his,"['Boime', 'his', 'his']",False
Female,Achieving this goal requires an understanding of the natural history of breast cancer and of the patient and her needs .,patient,her,0,the patient,['her'],True
Female,Bone marrow analysis in this child and her two brothers ( 11 and 6.5 years old ) revealed Gaucher cells .,child,her,-1,this child,['her'],True
Female,Bone marrow analysis in this child and her two brothers ( 11 and 6.5 years old ) revealed Gaucher cells .,child,her,-1,Bone,['Gaucher'],False
Male,Elodie / Ella was born in 1848 to an army doctor and his wife .,doctor,his,1,Elodie / Ella,['his'],False
Male,"Meanwhile , Delia , a woman who Charles hired to be Lydia 's life coach and his secret lover , tells Lydia how everything happens for a reason , but fails to get her in a positive state of mind ( "" No Reason "" ) .",coach,his,1,Charles,['his'],False
Male,"Meanwhile , Delia , a woman who Charles hired to be Lydia 's life coach and his secret lover , tells Lydia how everything happens for a reason , but fails to get her in a positive state of mind ( "" No Reason "" ) .",coach,his,1,Lydia 's,['Lydia'],False
Male,"The surgeon stands in between the thighs , where he faces the chest and can operate on the breasts .",surgeon,he,1,The surgeon,['he'],True
Male,"In the first case , the patient was ambulatory with a slight limp and lateral knee pain that he rated as 3 out of 10 .",patient,he,0,the patient,['he'],True
Female,"Herein , we describe the case of a 23-year-old female patient who presented with heart failure and severe mitral regurgitation eight months after an index SCAD event during which she underwent extensive stenting of the left anterior descending artery .",patient,she,0,Herein,['SCAD'],False
Male,""" Prescription "" in this sense includes the physician 's attitude ( as the patient sees it ) and subtleties in the way he fits his instructions to the kind of patient he is dealing with .",patient,he,0,the physician 's,['it'],False
Male,""" Prescription "" in this sense includes the physician 's attitude ( as the patient sees it ) and subtleties in the way he fits his instructions to the kind of patient he is dealing with .",patient,he,0,the patient,"['he', 'his', 'he']",True
Male,"On 24 October 2014 , the first Ebola virus infection was reported in New York City , in a physician who returned from Africa , where he treated patients with the infection ( 14 ) .",physician,he,1,the first Ebola virus infection,['the infection'],False
Male,"As illustrated in this report , these procedures helped the patient move from a state of having no complex ideas about himself or others , to one in which he could begin to develop integrated and realistic ideas about himself and others and use that capacity to think about life challenges .",patient,he,0,himself,"['he', 'himself']",False
Male,"In addition , the dentist should include in the work authorization order to the dental laboratory the type of alloy he wants for a particular patient .",dentist,he,1,the dentist,['he'],True
Male,"Your friend Brutus has among his intimates certain creditors of the people of Salamis in Cyprus , M. Scaptius and P. Matinius , whom he has recommended to me with more than common earnestness .",friend,he,0,Your friend Brutus,"['his', 'he']",True
Male,The disadvantage of not keeping track of the literature by a personal filing system is that the author regularly forgets about papers and books he already has ; the advantage is that no time is spent keeping a personal filing system .,author,he,-1,the author,['he'],True
Female,Patient did well for the first six months after surgery when she began to present dyspnea on light exertion .,patient,she,0,Patient,"['she', 'dyspnea']",False
Female,"Although the patient needs careful monitoring following the surgery , to date she has been disease free for 12 months .",patient,she,0,the patient,['she'],True
Female,A 23 year old female patient developed postoperative progressive gangrene twice after surgical treatment when she was nine and twenty-three years old .,patient,she,0,A 23 year old female patient,['she'],True
Male,"In his text about the Woman as creator , Bruno Taut firmly expresses his contrariety in drawing floor plans so that "" a living room is meant for living , and sleeping cabins for sleeping-and for nothing else â€¦ Rather in the manner of an engineer who regards the standard family with three children as an undertaking for which he is constructing the machines and the factory "" ( Taut 1924 ) .",engineer,he,1,his,"['Bruno Taut', 'his', 'Taut']",False
Male,"In 2011 , an Associate Professor of English at The University of Lagos , Christopher Anyokwu , wrote an article on "" Niyi Osundare 's Poetry and the Yoruba World View "" , where he analysed the use of Indigenous Yoruba concepts found in Niyi Osundare 's texts .",professor,he,1,2011,"[""Niyi Osundare 's""]",False
Male,"In 2011 , an Associate Professor of English at The University of Lagos , Christopher Anyokwu , wrote an article on "" Niyi Osundare 's Poetry and the Yoruba World View "" , where he analysed the use of Indigenous Yoruba concepts found in Niyi Osundare 's texts .",professor,he,1,Niyi Osundare 's Poetry,"['Indigenous Yoruba', ""Niyi Osundare 's""]",False
Female,"During her testimony , that lasted five hours , the journalist described also photographs of sixteen bodies that she had received anonymously in that year .",journalist,she,1,her,['she'],False
Male,"As the patient in 2016 was ineligible for clinical trials he received immune checkpoint anti-PD-1 therapy with pembrolizumab ( 200 Â mg every 3 Â weeks ) , on compassionate use basis , after the failure of second-line treatment .",patient,he,0,the patient,['he'],True
Male,Patient mobility is increased when the patient is taught purposeful activities and to concentrate on the way he walks .,patient,he,0,the patient,['he'],True
Male,"Giulio Borgarucci was a physician , who became a Calvinist and emigrated to England where he treated many noblemen and friends of Queen Elisabeth I. He was present at a conversation between the Italian writer and traveler Pietro Bizzari and the Venetian jeweler who witnessed Vesalius ' death in Zakynthos .",physician,he,1,Giulio Borgarucci,"['he', 'He']",False
Male,"Giulio Borgarucci was a physician , who became a Calvinist and emigrated to England where he treated many noblemen and friends of Queen Elisabeth I. He was present at a conversation between the Italian writer and traveler Pietro Bizzari and the Venetian jeweler who witnessed Vesalius ' death in Zakynthos .",physician,he,1,the Italian writer and traveler Pietro Bizzari,"[""Vesalius '"", 'Zakynthos']",False
Male,"The patient has been receiving oral active vitamin D and calcium , and the pain and serum calcium and phosphate values have improved to the point that he can receive out-patient treatment .",patient,he,0,The patient,['he'],True
Female,"During the entire course the patient had no infections , and apart from a transient eosinophilia she had no signs of graft-versus-host reaction .",patient,she,0,the patient,['she'],True
Male,"The patient first presented at the chest pain unit , where he reported of respiratory distress and showed systemic signs of an infection .",patient,he,0,The patient,['he'],True
Female,The patient was fine until 9 months postoperatively when she complained of a decrease in visual acuity due to capsular fibrosis .,patient,she,0,The patient,['she'],True
Female,"Several years later Singer created a "" periodic table "" of chemically modified organisms she learned about from her Superfund research .",singer,she,-1,Singer,"['she', 'her']",False
Female,"Although initially after surgery the patient had nearly complete ophthalmoplegia , at her 1-year follow-up examination she had normal ocular motility and visual acuity .",patient,she,0,the patient,"['her', 'she']",True
Male,"During his lifetime , the lawyer has made many enemies including the convicts he has put in jail .",lawyer,he,1,his,"['the lawyer', 'he']",False
Male,"On December 2 , 1998 , Cutcliffe was hired as the head football coach at Ole Miss. Cutcliffe had success at Ole Miss , where he recruited Eli Manning , son of Ole Miss player Archie Manning , to play quarterback .",coach,he,1,Cutcliffe,"['Eli Manning , son of Ole Miss player Archie Manning', 'Ole']",False
Male,"On December 2 , 1998 , Cutcliffe was hired as the head football coach at Ole Miss. Cutcliffe had success at Ole Miss , where he recruited Eli Manning , son of Ole Miss player Archie Manning , to play quarterback .",coach,he,1,Ole Miss. Cutcliffe,['Ole Miss player Archie Manning'],False
Male,"The great French physiologist Claude Bernard ( 1813 - 1878 ) spent most of his life in Paris , where he held academic appointments and was active in a variety of research fields .",physiologist,he,1,his,['he'],False
Male,Patient moved to Chicago recently from Ecuador where he worked at a banana plantation and had frequent exposure to many insects and animals .,patient,he,0,Patient,['he'],False
Male,The author maintained prospective records on every patient he treated during the 26 years of his neurosurgical private practice .,author,he,-1,The author,"['he', 'his']",True
Male,""" You did n't keep your eye on the ball , "" the coach shouts to the split end whom he removes from the game when he drops a pass , or to the quarterback who has just thrown the ball short and into the waiting hands of a defensive halfback .",coach,he,1,the coach,"['he', 'he']",True
Female,The patient remained on treatment with imatinib mesylate for 3 months during which she suffered daily fever resulting in discontinuation of the treatment .,patient,she,0,The patient,['she'],True
Female,The patient remained on treatment with imatinib mesylate for 3 months during which she suffered daily fever resulting in discontinuation of the treatment .,patient,she,0,treatment,['the treatment'],False
Male,The patient had suffered from a cold with fever for a month when he was a child .,patient,he,0,The patient,['he'],True
Male,"In 2007 , Italian conceptual artist , Francesco Vezzoli , created two commercials for an imaginary U.S. presidential campaign , in which he had actress Sharon Stone running against Bernard - Henri LÃ©vy .",artist,he,1,"Italian conceptual artist , Francesco Vezzoli ,",['he'],True
Male,One patient had lymphoplasmacytic lymphoma and had received chemotherapy over a year prior but was not receiving therapy at the time he contracted adenovirus hepatitis .,patient,he,0,One patient,['he'],True
Female,We report a case of idiopathic brachial plexus neuritis in a 2Â½-year-old female child admitted with acute respiratory distress and given antibiotic therapy following which she developed weakness of the left hand .,child,she,-1,a 2Â½-year - old female child,['she'],True
Male,"Mrs Pratchett , who attended the canings , was not satisfied after the first stroke was delivered and insisted the headmaster should cane much harder which he did : six of the hardest strokes he could muster while Mrs Pratchett beamed with great delight as each boy suffered his punishment .",headmaster,he,1,the canings,"['the headmaster', 'Mrs Pratchett']",False
Male,"Mrs Pratchett , who attended the canings , was not satisfied after the first stroke was delivered and insisted the headmaster should cane much harder which he did : six of the hardest strokes he could muster while Mrs Pratchett beamed with great delight as each boy suffered his punishment .",headmaster,he,1,he,['he'],False
Male,"Mrs Pratchett , who attended the canings , was not satisfied after the first stroke was delivered and insisted the headmaster should cane much harder which he did : six of the hardest strokes he could muster while Mrs Pratchett beamed with great delight as each boy suffered his punishment .",headmaster,he,1,each boy,['his'],False
Male,The patient returned to sports at the same level he had before surgery and achieved full strength and range of motion .,patient,he,0,The patient,['he'],True
Female,"The female patient developed a carcinoma of the breast at the age of 26 , from which she died 5 years later .",patient,she,0,The female patient,['she'],True
Male,"The eleventh person also received a compression injury to his upper arm , which he underwent surgery for .",person,he,-1,The eleventh person,"['his', 'he']",True
Female,"The patient underwent Ladd 's procedure , but she is still dependent on parenteral nutrition .",patient,she,0,The patient,['she'],True
Female,The second patient was less challenging and she delivered at 36 weeks .,patient,she,0,The second patient,['she'],True
Male,"On October 20 , the director of the NKVD in Spain , Alexander Orlov , received a ciphered telegram from Stalin , ordering him to organize the shipment of the gold to the USSR , and he agreed on the preparations with NegrÃ­n .",director,him,1,him,['he'],False
Male,"On October 20 , the director of the NKVD in Spain , Alexander Orlov , received a ciphered telegram from Stalin , ordering him to organize the shipment of the gold to the USSR , and he agreed on the preparations with NegrÃ­n .",director,him,1,"Spain , Alexander Orlov",['NegrÃ\xadn'],False
Male,"Because a unitary executive can not "" cloak "" his failings by blaming council members , he has a strong incentive towards good behavior in office .",executive,his,1,a unitary executive,"['his', 'he']",True
Male,"Author and explorer Jack Holmes ( Dawley ) tells his two young nephews about an adventure he had in the woodlands around Slumber Mountain , near the Valley of Dreams .",author,his,-1,Author and explorer Jack Holmes ( Dawley ),"['his', 'he']",False
Female,After three months follow-up the patient is asymptomatic and she has not presented arrhythmia recurrences .,patient,she,0,the patient,['she'],True
Female,"When she returns to the poorhouse , the manager is furious that they must pay a fine for the trouble she caused .",manager,she,-1,she,['she'],False
Male,"The author of the Almagestum parvum used a narrower range of types of mathematical writing and supplied his work with principles , which were listed at the beginning of each book and which were followed by propositions and demonstrations .",author,his,-1,The author of the Almagestum parvum,['his'],True
Male,"( 4 ) Each student worked at his own pace "" .",student,his,-1,Each student,['his'],True
Male,Mertens was a specialist still life painter who is known for his fruit still lifes and pronkstillevens ( i.e. sumptuous still lifes of luxurious objects ) .,painter,his,1,Mertens,['his'],False
Female,"The patient remains asymptomatic , has no proteinuria and her kidney function is intact .",patient,her,0,The patient,['her'],True
Male,"As an officer of the Provisional Army holds his appointment only while his services are needed , this bureau has claimed that when an officer proved to be unsuitable , he should be declared relieved from all duty , and thereby out of commission .",officer,his,1,an officer of the Provisional Army,"['his', 'his', 'this bureau']",True
Male,"As an officer of the Provisional Army holds his appointment only while his services are needed , this bureau has claimed that when an officer proved to be unsuitable , he should be declared relieved from all duty , and thereby out of commission .",officer,his,1,an officer,['he'],False
Male,"Taking into account the various trends and characteristics of recent crimes , the author has come up with his own naming for a model fitting the patterns , namely the â€œ self - affirmation â€ or â€œ self - validation â€ model .",author,his,-1,the author,['his'],True
Male,""" Lower than Vermin "" ( the title derives from Socialist politician Aneurin Bevan â€™s description of members of the Conservative party ) is a novel in which the author defends his views on social class , and criticises the path Britain was following under the post - war Labour government .",author,his,-1,Socialist politician Aneurin Bevan,"['the author', 'his']",False
Male,"Bheems Ceciroleo is an Indian music composer , lyricist , singer , and director who is best known for his works in Telugu cinema .",director,his,1,Bheems Ceciroleo,['Telugu cinema'],False
Male,"15 days later , the patient presented purplish and painful discoloration of his toes .",patient,his,0,the patient,['his'],True
Female,"The author suggests various approaches and presents her ideas on constructive and destructive solitude , with accompanying examples .",author,her,1,The author,['her'],True
Male,Albert would later credit Hargrave and coach Robert Prunty for his later success .,coach,his,1,Albert,['his'],False
Male,"Student Michael Hargrave described in his diary that day that there were "" some very faked photographs of me shaking hands with the Dean - supposed to be saying goodbye "" .",student,his,-1,Student Michael Hargrave,"['his', 'me']",False
Male,"As "" comics editor "" of "" Details "" magazine in the mid-1990s Art Spiegelman , modeling himself after Kurtzman , assigned comics journalist pieces to cartoonists like Kim Deitch , Jaime Hernandez , and Sacco .",editor,himself,1,Kurtzman,"['Jaime Hernandez', 'Sacco']",False
Male,His father was an artist and his mother a secretary and later a social worker .,artist,his,1,His,['his'],False
Female,"The study revealed that as for sexual identification , the patient unambiguously identifies herself as a woman .",patient,herself,0,the patient unambiguously,['herself'],True
Male,"The cook then sees the waiter wearing his suit , chases him , and pulls the suit off him , leaving him in his striped underwear .",cook,him,1,The cook,"['his', 'him', 'him', 'him', 'his']",True
Male,"The cook then sees the waiter wearing his suit , chases him , and pulls the suit off him , leaving him in his striped underwear .",cook,him,1,his suit,['the suit'],False
Male,The film begins with Darren and his younger brother Tom meeting their friend Gary and his girlfriend on a motorcycle - with Darren asking Gary to let him ride it at the weekend as it 's their last day at school before the half term .,friend,his,0,Darren,['his'],False
Male,The film begins with Darren and his younger brother Tom meeting their friend Gary and his girlfriend on a motorcycle - with Darren asking Gary to let him ride it at the weekend as it 's their last day at school before the half term .,friend,his,0,Darren and his younger brother Tom,"['their', 'their']",False
Male,The film begins with Darren and his younger brother Tom meeting their friend Gary and his girlfriend on a motorcycle - with Darren asking Gary to let him ride it at the weekend as it 's their last day at school before the half term .,friend,his,0,their friend Gary,"['his', 'Gary', 'him']",True
Male,The film begins with Darren and his younger brother Tom meeting their friend Gary and his girlfriend on a motorcycle - with Darren asking Gary to let him ride it at the weekend as it 's their last day at school before the half term .,friend,his,0,The film,"['it', 'it']",False
Male,"In his works , the artist explores the issues of image , perception of reality and its iconic representation in media .",artist,his,1,his,['the artist'],False
Male,The author presents his experience with cryosurgery of varicose veins of the lower extremities .,author,his,-1,The author,['his'],True
Male,"To ensure that these components could share information about the user and his portal context , the portal later featured its own Web services programming interface .",user,his,0,the user,['his'],True
Male,"To ensure that these components could share information about the user and his portal context , the portal later featured its own Web services programming interface .",user,his,0,the portal,['its'],False
Male,"After working as an AD for about six films , he was all set to commit as a director himself which was when his dad Raveendran died .",director,himself,1,he,"['himself', 'his']",False
Male,"He again demands another type of singer , a singer who can master an infinite number of colors in his tones â€” a singer able to portray in his tone not only beauty and fluent melodic lines , but also the grotesque , and paint realistic pictures with his voice .",singer,his,1,He,"['his', 'his', 'his']",False
Male,"Consider an important dealer of these drugs who is carefully and persistently watched ( unknown to him ) over a long period of time by police , and then is arrested for his crimes .",dealer,his,1,Consider,"['him', 'his']",False
Male,"Then - U.S. president Ronald Reagan stated in his personal diary that this film "" was a blatant propaganda message against our agri programs "" .",president,his,1,this film,['our'],False
Male,"One of these owners eliminated the stoop from the original structure and divided the townhouse into two apartments ; Schmid and his family , and Roger Howson â€“ later to be chief librarian at Columbia University â€“ and his family , lived in the building in the 1910s .",librarian,his,-1,Schmid,"['his', 'â€', 'his']",False
Male,"One of these owners eliminated the stoop from the original structure and divided the townhouse into two apartments ; Schmid and his family , and Roger Howson â€“ later to be chief librarian at Columbia University â€“ and his family , lived in the building in the 1910s .",librarian,his,-1,his family,['his family'],False
Male,"One of these owners eliminated the stoop from the original structure and divided the townhouse into two apartments ; Schmid and his family , and Roger Howson â€“ later to be chief librarian at Columbia University â€“ and his family , lived in the building in the 1910s .",librarian,his,-1,the original structure,['the building'],False
Male,"Ernest was the primary drummer on the two Allen Toussaint produced Patti LaBelle albums ( "" Nightbirds "" and "" Phoenix "" ) , most influentially in his contribution to the beat of "" Lady Marmalade "" .",drummer,his,1,Ernest,['his'],False
Male,"It had been Sultan 's hope that the captain of the British ship ' Clive ' , Kemball , would enforce his writ over Hamriyah , but Kemball refused to attack Hamriyah on Sultan 's behalf and instead negotiated a peace between which saw the Shwaihiyin removed from Hamriyah .",captain,his,1,Sultan 's,"['his', ""Sultan 's""]",False
Male,"It had been Sultan 's hope that the captain of the British ship ' Clive ' , Kemball , would enforce his writ over Hamriyah , but Kemball refused to attack Hamriyah on Sultan 's behalf and instead negotiated a peace between which saw the Shwaihiyin removed from Hamriyah .",captain,his,1,Hamriyah,"['Kemball', 'Hamriyah', 'Hamriyah']",False
Male,"It had been Sultan 's hope that the captain of the British ship ' Clive ' , Kemball , would enforce his writ over Hamriyah , but Kemball refused to attack Hamriyah on Sultan 's behalf and instead negotiated a peace between which saw the Shwaihiyin removed from Hamriyah .",captain,his,1,"the British ship ' Clive ' , Kemball","['the Shwaihiyin', 'the Shwaihiyin removed from Hamriyah']",False
Male,"We take this occasion to repeat what we have said before , that our little navy has not a more gallant officer on its roll , or one who will be surely to make his mark whenever he may have an opportunity .",officer,his,1,We,"['we', 'our']",False
Male,"We take this occasion to repeat what we have said before , that our little navy has not a more gallant officer on its roll , or one who will be surely to make his mark whenever he may have an opportunity .",officer,his,1,our little navy,['its'],False
Male,"We take this occasion to repeat what we have said before , that our little navy has not a more gallant officer on its roll , or one who will be surely to make his mark whenever he may have an opportunity .",officer,his,1,his,['he'],False
Female,"The patient has shown a delay in viral clearance with swab test negativization ( confirmed ) after 33 days ; after testing positive again , she has resulted persistently negative , ( confirmed after 49 days ) .",patient,she,0,The patient,['she'],True
Male,"The author premises his ideas to the following publication of the article-essay "" The study of Lenin 's brain "" .",author,his,-1,The author,['his'],True
Male,"April 1961 , when her surgeon biopsied suspicious tissue that he noticed during the cesarean delivery of her last child .",surgeon,he,1,her surgeon,['he'],True
Male,"April 1961 , when her surgeon biopsied suspicious tissue that he noticed during the cesarean delivery of her last child .",surgeon,he,1,her,['her'],False
Male,"Down came the painter and his pots ; the ladder broke several windows in falling , and the pots fell upon the ladies , who were painted from top to toe .",painter,his,1,the painter,['his'],True
Male,"Down came the painter and his pots ; the ladder broke several windows in falling , and the pots fell upon the ladies , who were painted from top to toe .",painter,his,1,his pots,['the pots'],False
Male,Patient then regained his routine activity over a period of 6 months and on follow-up at 1 year no avascular necrosis changes were seen in the femur head .,patient,his,0,Patient,"['his', 'the femur head']",False
Male,"As the pilot made his final approach , he noticed two bathers directly in his path .",pilot,his,1,the pilot,"['his', 'he', 'his']",True
